"id","title","description","owner_user_id","creation_date","ecommerce_image_filename","code","is_published_in_ecommerce","reserved_to","course_type_id"
"141","EL - INGLESE - Dirigente - formazione sicurezza di base ","<ul>
	<li><strong>MODULO 1: SECTION 1 &ndash; LEGAL LEGISLATION</strong></li>
</ul>

<p>LEZIONI INSERITE</p>

<ul>
	<li>Lezione 1: Lesson 1: BASIC PRINCIPLES AND THE LEGISLATIVE SYSTEM IN EFFECT</li>
	<li>Lezione 1: Lesson 2: FIGURES OF ORGANIZATIONAL MANAGEMENT</li>
	<li>Lezione 1: Lesson 3: THE PROTECTION OF WORKERS</li>
	<li>Lezione 1: Lesson 4: RESPONSIBILITIES OF THE DIRECTOR</li>
	<li>
	<p><strong>MODULO 2: SECTION 2 &ndash; SAFETY MANAGEMENT AND ORGANIZATION</strong></p>

	<p>LEZIONI INSERITE</p>

	<ul>
		<li>Lezione 1: Lesson 1: ORGANIZATIONAL MANAGEMENT OF PREVENTION</li>
		<li>Lezione 1: Lesson 2: EMERGENCY MANAGEMENT</li>
		<li>Lezione 1: Lesson 3: MANAGEMENT SYSTEMS</li>
		<li>Lezione 1: Lesson 4: TENDER AND SUPPLY CONTRACTS</li>
	</ul>
	</li>
	<li>
	<p><strong>MODULO 3: SECTION 3 &ndash; IDENTIFICATION AND EVALUATION OF RISKS</strong></p>

	<p>LEZIONI INSERITE</p>

	<ul>
		<li>Lezione 1: Lesson 1: IDENTIFICATION OF RISKS</li>
		<li>Lezione 1: Lesson 2: INJURIES</li>
		<li>","6","2019-09-16 00:48:09","8a1467bb6c717c95dfb831160f6e68ef15448585","8a1467bb6c717c95dfb8","0",,"0"
"142","EL - DIRIGENTE INGLESE - formazione di base - COMPLETO - 16 ore ",,"6","2019-10-01 09:44:02","50bed7a5945d17a148d957bf33630a75e802be77","50bed7a5945d17a148d9","0",,"0"
"143","EL - RSPP - formazione aggiornamento 2019 - 40 ore  ",,"6","2019-10-13 21:45:10","fd1d5232d3ba0a985afcfc8b14cadb69886d19d2","fd1d5232d3ba0a985afc","0",,"0"
"144","EL - ASPP - formazione aggiornamento 2019 - 20 ore ",,"6","2019-10-21 11:16:06","121ef36cccadc5684f4d53df5169f42569dd9c05","121ef36cccadc5684f4d","0",,"0"
"145","EL - RLS - formazione aggiornamento - 4 ore",,"6","2019-11-12 11:01:50","48d97f0cc59ff569a82ef7a78e67b37d3c2fc4c0","48d97f0cc59ff569a82e","0",,"0"
"146","EL - RSPP - formazione di base - modulo A - BLENDED - 28 ore",,"6","2019-11-21 18:52:29","12ca31c59b9bf1972fcc4983b0b2cd441b632e1a","12ca31c59b9bf1972fcc","0",,"0"
"147","EL - EMERGENZA Coronavirus per Aziende e Cantieri - 1 ora","<p>Il corso &egrave; stato realizzato al fine di formare i dipendenti di Aziende e Cantieri del rischio presente negli ambienti di lavoro derivante dall&#39;emergenza Coronavirus. Le unit&agrave; didattiche sono state realizzate sulla scorta delle indicazioni provenienti dalL&#39;Istituto Superiore della Sanit&agrave;. Dopo aver visionato per intero tutti gli oggetti multimediali e i test posti in itinere, nonch&egrave;&nbsp;la verifica finale verr&agrave; rilasciato l&#39;attestato finale.</p>

<p>Programma del corso prevede i seguenti moduli:</p>

<p><strong>Emergenza COVID-19</strong></p>

<p><strong>Il rischio negli ambienti di lavoro che riguarda tutti!</strong></p>

<p>1-Corona virus cosa &egrave;, sintomatologia e diffusione</p>

<p>2-Accordo governo e parti sindacali per le misure di prevenzione da adottare</p>

<p>3-Misure igieniche di carattere generale</p>

<p>4-Procedure di sicurezza aziendali</p>

<p>5-Dieci comportamenti da seguire (Istituto Sup. Sanit&amp;agra</p>
","6","2020-05-12 18:39:12","b08ed626324baf4d700507a6dec97ff718de37a6","b08ed626324baf4d7005","0",,"0"
"148","EL - Dimostrativo Tutor81 2020","<p>Lezione 1: DEMO-PRESENTAZIONE</p>

<p>Lezione 3: DEMO-OM001V - introduzione al decreto 81</p>

<p>Lezione 4: DEMO-OM009V - dalla rivoluzione industriale ad oggi</p>

<p>Lezione 5: DEMO-OM004V - le figure organizzazione aziendale</p>

<p>Lezione 6: DEMO-OM044D-SOGGETTI: LAVORATORE definizione - Avv. Perotti</p>

<p>Lezione 7: DEMO-OM045D-SOGGETTI: LAVORATORE art.20 - Avv. Perotti</p>

<p>Lezione 8: DEMO-OM046D-SOGGETTI: LAVORATORE domande all&#39;Avvocato - Avv. Perotti</p>

<p>Lezione 9: OM033S-SOGGETTI: LAVORATORE divieti</p>

<p>Lezione 10: DEMO-OM003V-CRITERI E INDIVIDUAZIONE RISCHI: concetti di base</p>

<p>Lezione 11: DEMO-OM038V-CRITERI E INDIVIDUAZIONE RISCHI: la percezione del rischio</p>

<p>Lezione 12: OM039S_REV01 - CRITERI E INDIVIDUAZIONE RISCHI: lavorare in condizioni di rischio</p>

<p>Lezione 13: DEMO-OM005V-MISURE DI PREVENZIONE E PROTEZIONE: definizione</p>

<p>Lezione 14: DEMO-OM008V - gli organi di vigilanza e controllo</p>

<p>Le</p>
","6","2020-06-03 17:48:20","14a1fa68c27c30c3f0da6e317db37c85.jpg","e4e2cf0fcc83321edbc0","0",,"0"
"149","EL - DATORE DI LAVORO RSPP - formazione aggiornamento - 10 ore","<p>Tutte le lezioni sono state progettate e scritte da docenti qualificati con esperienza almeno decennale nel settore di competenza. In alcuni casi i docenti sono stati sostituiti da attori per migliorare l&rsquo;aspetto comunicativo.</p>
","6","2020-07-08 15:41:15","7d16d0571bb0b9840265b7ef5a7b4db04d4ceb85","7d16d0571bb0b9840265","0",,"0"
"150","EL - CARRELLO ELEVATORE - rischio utilizzo - BLENDED - 8 ore","<p>Il corso &egrave; stato realizzato al fine di formare addetti alla squadra antincendio per il rischio basso. Le unit&agrave; didattiche sono state realizzate sulla scorta delle indicazioni rilasciate dal Corpo Nazionale dei Vigili del Fuoco. Dopo aver visionato per intero tutti gli oggetti multimediali e i test posti in itinere, nonch&egrave;&nbsp;la verifica finale verr&agrave; rilasciato l&#39;attestato finale.</p>

<p>Programma del corso prevede i seguenti moduli:</p>

<p>&nbsp;</p>

<ol>
	<li><strong>L&#39;incendio concetti di rischio</strong></li>
	<li><strong>La protezione antincendio</strong></li>
	<li><strong>Procedure e sistemi di spegnimento</strong></li>
</ol>

<ul>
	<li>
	<p>MODULO 1: L&#39;incendio concetti di rischio</p>
	Durata:1 oreDescrizione:<br />
	Modifica modulo&nbsp;
	<p>LEZIONI INSERITE</p>

	<ul>
		<li>Lezione 1: Presentazione del corso</li>
		<li>Lezione 1: Concetti di rischio incendio</li>
		<li>Lezione 1: I parametri della combustione</li>
		<li>Lezione 1:","6","2020-07-16 05:06:41","e2f1f64a2c7f7d42c56a21f516a3446cb3fe1a5c","e2f1f64a2c7f7d42c56a","0",,"0"
"151","EL - LAVORATORE - formazione di base - rischio alto - COMPLETO - 16 ore",,"6","2020-07-24 04:30:21","a266eb84452acfeca2d4d03b4ecc8e8e3a2e4ab9","a266eb84452acfeca2d4","0",,"0"
"152","EL - DATORE DI LAVORO RSPP - formazione di base - rischio alto - COMPLETO - 48 ore ","<p>&nbsp;L&rsquo;obbiettivo del corso &egrave; la formazione deL Datore di lavoro che intende svolgere, nei casi previsti, i compiti propri del servizio di prevenzione e protezione dai rischi (di seguito DL SPP).</p>

<p>Il percorso formativo si articola in numero quattro moduli, le lezioni presenti nel corso differeriscono per contenuto e durata in base al settore di rischio essendo conformi al&nbsp; punto 5 dell&rsquo;Accordo Stato Regioni del 26.1.2012.</p>

<p>Il corso si articola attraverso i primi due moduli:</p>

<ol>
	<li>NORMATIVO &ndash; giuridico</li>
	<li>GESTIONALE - gestione ed organizzazione della sicurezza</li>
	<li>
	<p><strong>MODULO 1: PRESENTAZIONE</strong></p>
	Durata:0 oreDescrizione:<br />
	Modifica modulo&nbsp;
	<p>LEZIONI INSERITE</p>

	<ul>
		<li>Lezione 1: Presentazione del corso</li>
	</ul>
	</li>
	<li>
	<p><strong>MODULO 2: GIURIDICO NORMATIVO</strong></p>
	Durata:0 oreDescrizione:<br />
	Modifica modulo&nbsp;
	<p>LEZIONI INSERITE</p>

	<ul>
		<li>Lezione 1","6","2020-07-28 16:30:15","887ffa6c033b12820dafdcdce9a852ee25ca43b7","887ffa6c033b12820daf","0",,"0"
"153","EL - RLS - formazione aggiornamento 2020 - 8 ore ",,"6","2020-09-16 16:51:08","7687a8d35402868840be541420bae76341bc7ce6","7687a8d35402868840be","0",,"0"
"154","EL - LAVORATORE - formazione di base - rischio medio - SPECIFICA - 8 ORE",,"6","2020-11-13 14:11:19","210cad498f980448a8139fa830cbd29b6f133290","210cad498f980448a813","0",,"0"
"155","EL - LAVORATORE - formazione di base - rischio alto - SPECIFICA 12 ore",,"6","2020-11-13 14:42:32","09b4ebae3aeec5885385443fd0efa464a5e6f74e","09b4ebae3aeec5885385","0",,"0"
"156","el01G - LAVORATORE - formazione di base - rischio medio - completo",,"6","2020-11-15 23:20:27","374259d2ef5fc67468fbc64ed3957e860e41af6a","374259d2ef5fc67468fb","0",,"0"
"157","el05G - DATORE DI LAVORO RSPP - FORMAZIONE DI BASE - RISCHIO MEDIO - COMPLETO - 32 ORE",,"6","2020-11-30 23:21:20","4b609bf82297f9fb9f89f9b102085784c281a145","4b609bf82297f9fb9f89","0",,"0"
"158","EL -  Antincendio - Aggiornamento - 2 ore","<p>Il corso &egrave; stato realizzato al fine di formare addetti alla squadra antincendio per il rischio basso. Le unit&agrave; didattiche sono state realizzate sulla scorta delle indicazioni rilasciate dal Corpo Nazionale dei Vigili del Fuoco. Dopo aver visionato per intero tutti gli oggetti multimediali e i test posti in itinere, nonch&egrave;&nbsp;la verifica finale verr&agrave; rilasciato l&#39;attestato finale.</p>

<p>Programma del corso prevede i seguenti moduli:</p>

<p>&nbsp;</p>

<p><strong>L&#39;incendio concetti di rischio</strong></p>

<p><strong>La protezione antincendio</strong></p>

<p><strong>Procedure e sistemi di spegnimento</strong></p>

<p>Durata:2&nbsp;oreDescrizione:</p>

<p>LEZIONI INSERITE</p>

<p>Lezione 1: Presentazione del corso</p>

<p>Lezione 1: Concetti di rischio incendio</p>

<p>Lezione 1: I parametri della combustione</p>

<p>Lezione 1: Classificazione degli incendi</p>

<p>Lezione 1: Uso estintori</p>
","6","2020-12-02 14:51:37","8666226ac05ef85895dffacd32b4a410.png","61450de7124c344d687e","1",,"0"
"159","LAVORATORE - FORMAZIONE DI BASE - GENERALE - BLENDED - 4 ORE","<p><strong>Argomenti del corso</strong></p>

<p>Concetti di rischio, danno, prevenzione, protezione, organizzazione della prevenzione aziendale, diritti, doveri e sanzioni per i vari soggetti aziendali, organi di vigilanza, controllo e assistenza.</p>

<p><strong>Normativa di riferimento:</strong></p>

<p>Lezione 1: Presentazione del corso</p>

<p>Lezione 2: Principi costituzionali e civilistici</p>

<p>Lezione 3: I principali soggetti coinvolti e i relativi obblighi</p>

<p>Lezione 4: Il lavoratore definizione, compiti e responsabilit&agrave;</p>

<p>Lezione 5: Il preposto definizione, compiti e responsabilit&agrave;</p>

<p>Lezione 6: Il medico competente, funzioni e attributi</p>

<p>Lezione 7: I fattori di rischio e di pericolo</p>

<p>Lezione 8: Infortuni e modalit&agrave; di accadimento</p>

<p>Lezione 9: Documento di valutazione dei rischi: individuazione e quantificazione del rischio</p>

<p>Lezione 10: Misure di prevenzione e protezione dei rischi</p>
","6","2021-03-22 17:01:40","6a7f33986cb6e7e37daab3bebeddeabe.jpg","c23755b873913c2a11ef","0",,"0"
"160","el01G - LAVORATORE - FORMAZIONE DI BASE - GENERALE - BLENDED - 4 ORE","<p><strong>Argomenti del corso</strong></p>

<p>Concetti di rischio, danno, prevenzione, protezione, organizzazione della prevenzione aziendale, diritti, doveri e sanzioni per i vari soggetti aziendali, organi di vigilanza, controllo e assistenza.</p>

<p><strong>Normativa di riferimento:</strong></p>

<ul>
	<li>Lezione 1: Presentazione del corso</li>
	<li>Lezione 2: Principi costituzionali e civilistici</li>
	<li>Lezione 3: I principali soggetti coinvolti e i relativi obblighi</li>
	<li>Lezione 4: Il lavoratore definizione, compiti e responsabilit&agrave;</li>
	<li>Lezione 5: Il preposto definizione, compiti e responsabilit&agrave;</li>
	<li>Lezione 6: Il medico competente, funzioni e attributi</li>
	<li>Lezione 7: I fattori di rischio e di pericolo</li>
	<li>Lezione 8: Infortuni e modalit&agrave; di accadimento</li>
	<li>Lezione 9: Documento di valutazione dei rischi: individuazione e quantificazione del rischio</li>
	<li>Lezione 10: Misure di prevenzione e protezione dei rischi</li>","6","2021-03-23 22:00:40","e5395d49ada91b3125d5a81752a4dc7cc80861c3","e5395d49ada91b3125d5","0",,"0"
"161","EL - PROVA SLIDE 2021","<p>DFSA</p>
","6","2021-03-23 23:23:56","ee058a5b70ce7f51ce19e6aa07fdaa96df2ef99d","ee058a5b70ce7f51ce19","0",,"0"
"162","EL - Lavoratore - Formazione generale - 4 ore","<p><strong>Argomenti del corso</strong></p>

<p>Concetti di rischio, danno, prevenzione, protezione, organizzazione della prevenzione aziendale, diritti, doveri e sanzioni per i vari soggetti aziendali, organi di vigilanza, controllo e assistenza.</p>

<p><strong>Normativa di riferimento:</strong></p>

<p>Lezione 1: Presentazione del corso</p>

<p>Lezione 2: Principi costituzionali e civilistici</p>

<p>Lezione 3: I principali soggetti coinvolti e i relativi obblighi</p>

<p>Lezione 4: Il lavoratore definizione, compiti e responsabilit&agrave;</p>

<p>Lezione 5: Il preposto definizione, compiti e responsabilit&agrave;</p>

<p>Lezione 6: Il medico competente, funzioni e attributi</p>

<p>Lezione 7: I fattori di rischio e di pericolo</p>

<p>Lezione 8: Infortuni e modalit&agrave; di accadimento</p>

<p>Lezione 9: Documento di valutazione dei rischi: individuazione e quantificazione del rischio</p>

<p>Lezione 10: Misure di prevenzione e protezione dei rischi</p>
","6","2021-03-24 21:43:03","47aa878393b941372e5b2cc1eac8e6f9.jpg","f7eceb61d31dd70afc54","0",,"0"
"163","el01S - LAVORAZIONE - FORMAZIONE DI BASE - RISCHIO BASSO - SPECIFICA - 4 ORE","<p>Il corso &egrave; dedicato ai lavoratori che devono concludere il percorso di formazione generale con la Formazione Specifica.</p>
","6","2021-03-24 23:15:44","4f9d37eeee65999b559c20e7441e431d75de8448","4f9d37eeee65999b559c","0",,"0"
"164","EL - Lavoratore - Aggiornamento - Rischio basso - 6 ore","<p>Obiettivo generale &egrave; garantire un costante aggiornamento ai lavoratori in materia di sicurezza nei luoghi di lavoro, il programma formativo &egrave; realizzato per i lavoratori soggetti a rischio di tipo medio.</p>

<p>Il&nbsp;corso si propone quindi di aggiornare la Formazione generale del lavoratore con particolare riguardo alle novit&agrave; introdotte con gli aggionamenti interevenuti al Decreto 81, unitamente al rischio specifico del settore attivit&agrave; alla quale appartiene il lavoratore.</p>

<p>Il corso si articola in due moduli:</p>

<ol>
	<li>Approfondimenti giuridici</li>
	<li>Organizzare e gestire la sicurezza</li>
</ol>
","6","2021-03-25 00:02:37","f317e8712d0c964d9bdc823932e1f3f0616c5f15","f317e8712d0c964d9bdc","0",,"0"
"165","EL - Lavoratore - Formazione SPECIFICA - Rischio basso - 4 ore","<p>Il corso &egrave; dedicato ai lavoratori che devono concludere il percorso di formazione generale con la Formazione Specifica.</p>
","6","2021-03-25 00:15:42","4ab7cd7e222b9b95614999bc65c202ec34f26175","4ab7cd7e222b9b956149","0",,"0"
"166","EL - Lavoratore - Base - COMPLETO - Rischio basso - 8 ore","<p>*<strong>&nbsp;Accordo Stato Regioni del 7 Luglio 2016 punto 12.7&nbsp;</strong></p>

<p><strong>E-learning per la formazione specifica ex&nbsp;</strong><strong>accordo art. 37</strong></p>

<p>Nelle aziende inserite nel rischio basso, cos&igrave; come riportato nella tabella di cui all&rsquo;allegato II dell&rsquo;accordo del 21 dicembre 2011, &egrave; consentito il ricorso alla modalit&agrave; e-learning, nel rispetto delle disposizioni di cui all&rsquo;allegato II e a condizione che i discenti abbiano possibilit&agrave; di accesso alle tecnologie impiegate, familiarit&agrave; con l&rsquo;uso del computer e buona conoscenza della lingua utilizzata, per l&rsquo;erogazione della formazione specifica dei lavoratori di cui all&rsquo;accordo sancito sede di Conferenza permanente per i rapporti tra lo Stato, le Regioni e Province autonome di Trento e Bolzano nella seduta del 21 dicembre 2011 relativo alla individuazione dei contenuti della formazione dei lavoratori, dei dirigenti e dei ","6","2021-03-31 20:54:17","2b9185614a28d543c294a0e487d1358faee0cc40","2b9185614a28d543c294","0",,"0"
"167","EL - RSPP - Base - Modulo A - 28 ore","<ul>
	<li>Lezione 1: Introduzione</li>
	<li>Lezione 2: PRINCIPI COSTITUZIONALE CIVILISTICI</li>
	<li>Lezione 3: I principali soggetti coinvolti e i relativi obblighi</li>
	<li>Lezione 4: Il lavoratore definizione, compiti e responsabilit&agrave;</li>
	<li>Lezione 5: Preposto definizione, compiti e responsabilit&agrave;</li>
	<li>Lezione 6: Il Dirigente garante organizzativo</li>
	<li>Lezione 7: Servizio di Prevenzione</li>
	<li>Lezione 8: Rspp compiti e funzioni</li>
	<li>Lezione 9: Rischi di tipo ergonomico</li>
	<li>Lezione 10: Rischi di natura comportamentale</li>
	<li>Lezione 11: Relazioni e tecniche di comunicazione</li>
	<li>Lezione 12: valutazione rischi</li>
	<li>Lezione 13: Sistemi di gestione</li>
	<li>Lezione 14: Rischio esposizione agenti fisici</li>
	<li>Lezione 15: Rischio da esposizione Agenti chimici</li>
	<li>Lezione 16: Rischi in caso di emergenza_rev01</li>
	<li>Lezione 17: Normativa in materia di salute e sicurezza sul lavoro e evoluzione</li>
	<li>Lezione 18: Misur","6","2021-04-06 14:13:58","75c976c552183982ddad41ef781ed59e07ef9c8d","75c976c552183982ddad","0",,"0"
"168","el01G - Dirigente - base - 16 ore","<p><strong>Argomenti del corso</strong></p>

<p>MODULO 1. GIURIDICO - NORMATIVO</p>

<ul>
	<li>sistema legislativo in materia di sicurezza dei lavoratori;</li>
	<li>gli organi di vigilanza e le procedure ispettive;</li>
	<li>soggetti del sistema di prevenzione aziendale secondo il D.Lgs. n. 81/08: compiti, obblighi, responsabilit&agrave; e tutela assicurativa;</li>
	<li>delega di funzioni;</li>
	<li>la responsabilit&agrave; civile e penale e la tutela assicurativa;</li>
	<li>la &ldquo;responsabilit&agrave; amministrativa delle persone giuridiche, delle societ&agrave; e delle associazioni, anche prive di responsabilit&agrave; giuridica&rdquo; ex D.Lgs. n. 231/2001, e s.m.i.;</li>
	<li>i sistemi di qualificazione delle imprese e la patente a punti in edilizia;</li>
</ul>

<p>&nbsp;</p>

<p>MODULO 2. GESTIONE ED ORGANIZZAZIONE DELLA SICUREZZA</p>

<ul>
	<li>modelli di organizzazione e di gestione della salute e sicurezza sul lavoro (articolo 30, D.Lgs. n. 81/08);</li>
	<li>gestione della ","6","2021-04-12 20:28:27","4d12c31bccb040054d5b708966d01a876432b398","4d12c31bccb040054d5b","0",,"0"
"169","EL - Dirigente - Base - 16 ore","<p>MODULO 1. GIURIDICO - NORMATIVO</p>

<ul>
	<li>sistema legislativo in materia di sicurezza dei lavoratori;</li>
	<li>gli organi di vigilanza e le procedure ispettive;</li>
	<li>soggetti del sistema di prevenzione aziendale secondo il D.Lgs. n. 81/08: compiti, obblighi, responsabilit&agrave; e tutela assicurativa;</li>
	<li>delega di funzioni;</li>
	<li>la responsabilit&agrave; civile e penale e la tutela assicurativa;</li>
	<li>la &ldquo;responsabilit&agrave; amministrativa delle persone giuridiche, delle societ&agrave; e delle associazioni, anche prive di responsabilit&agrave; giuridica&rdquo; ex D.Lgs. n. 231/2001, e s.m.i.;</li>
	<li>i sistemi di qualificazione delle imprese e la patente a punti in edilizia;</li>
</ul>

<p>&nbsp;</p>

<p>MODULO 2. GESTIONE ED ORGANIZZAZIONE DELLA SICUREZZA</p>

<ul>
	<li>modelli di organizzazione e di gestione della salute e sicurezza sul lavoro (articolo 30, D.Lgs. n. 81/08);</li>
	<li>gestione della documentazione tecnico amministrativa;</li>
	","6","2021-04-12 23:42:40","7d7f797895f703df4af918429bd7b2a81e723451","7d7f797895f703df4af9","0",,"0"
"170","EL - RLS - Base - 32 ore","<p>Il corso ha l&#39;obbiettivo di formare neo nominati alla figura di Rappresentante dei Lavoratori per la Sicurezza e risponde al comma 11 del Decreto Leg. 81/2008. Fruibile interamente online prevede la trattazione dei seguenti argomenti:</p>

<p>&nbsp;</p>

<p>MODULO 1: PRINCIPI GIURIDICI.</p>

<p>MODULO 2: LEGISLAZIONE SPECIALE.</p>

<p>MODULO 3: PRINCIPALI SOGGETTI COINVOLTI E RELATIVI OBBLIGHI.</p>

<p>MODULO 4: DEFINIZIONE E INDIVIDUAZIONE DEI FATTORI DI RISCHIO.</p>

<p>MODULO 5: VALUTAZIONE DEI RISCHI.</p>

<p>MODULO 6: INDIVIDUAZIONE DELLE MISURE TECNICHE, ORGANIZZATIVE E PROCEDURALI DI PREVENZIONE E ROTEZIONE.</p>

<p>MODULO 7: ASPETTI NORMATIVI DELL&#39; ATTIVITA&#39; DI RAPPRESENTAZIONE DEI LAVORATORI.</p>

<p>MODULO 8: NOZIONI DI TECNICA DELLA COMUNICAZIONE.</p>

<p>MODULO 9: I RISCHI PRESENTI NELLE ATTIVITA&#39;</p>
","6","2021-04-13 10:37:16","6d2057f454a8745c9972287c6b8812f074266629","6d2057f454a8745c9972","0",,"0"
"171","EL - Datore di Lavoro RSPP - Base - Rischio basso - 8 ORE","<p>L&rsquo;obbiettivo del corso &egrave; la formazione deL Datore di lavoro che intende svolgere, nei casi previsti, i compiti propri del servizio di prevenzione e protezione dai rischi (di seguito DL SPP).</p>

<p>Il percorso formativo si articola in numero quattro moduli, le lezioni presenti nel corso differeriscono per contenuto e durata in base al settore di rischio essendo conformi al&nbsp; punto 5 dell&rsquo;Accordo Stato Regioni del 26.1.2012.</p>

<p>Il corso si articola attraverso i primi due moduli:</p>

<p>​</p>

<ol>
	<li>
	<p><strong>MODULO 1: Modulo 1: Presentazione del corso&nbsp;</strong></p>
	Durata:0 oreDescrizione:<br />
	Modifica modulo&nbsp;
	<p>LEZIONI INSERITE</p>

	<ul>
		<li>Lezione 1: Presentazione del corso</li>
	</ul>
	</li>
	<li>
	<p><strong>MODULO 2: Modulo 2: Giuridico Normativo</strong></p>
	Durata:0 oreDescrizione:<br />
	Modifica modulo&nbsp;
	<p>LEZIONI INSERITE</p>

	<ul>
		<li>Lezione 1: Principi costituzionali e civilistici</li>
		<li>Lezione 2: No","6","2021-04-13 13:25:05","6616db5057dcd7b52e32336f06ac1ce5d76c0680","6616db5057dcd7b52e32","0",,"0"
"172","EL - Datore di Lavoro RSPP - Base - Rischio medio - 16 ore","<p>L&rsquo;obbiettivo del corso &egrave; la formazione deL Datore di lavoro che intende svolgere, nei casi previsti, i compiti propri del servizio di prevenzione e protezione dai rischi (di seguito DL SPP).</p>

<p>Il percorso formativo si articola in numero quattro moduli, le lezioni presenti nel corso differeriscono per contenuto e durata in base al settore di rischio essendo conformi al&nbsp; punto 5 dell&rsquo;Accordo Stato Regioni del 26.1.2012.</p>

<p>Il corso si articola attraverso i primi due moduli:</p>

<ul>
	<li>
	<p><strong>MODULO 1: PRESENTAZIONE DEL CORSO</strong></p>
	Durata:0 oreDescrizione:<br />
	Modifica modulo&nbsp;
	<p>LEZIONI INSERITE</p>

	<ul>
		<li>Lezione 1: Presentazione del corso</li>
	</ul>
	</li>
	<li>
	<p><strong>MODULO 2: Giuridico normativo</strong></p>
	Durata:0 oreDescrizione:<br />
	Modifica modulo&nbsp;
	<p>LEZIONI INSERITE</p>

	<ul>
		<li>Lezione 1: Princpi costituzionali e civilistici</li>
		<li>Lezione 2: Normativa in materia di salute e sicure","6","2021-04-13 13:39:19","21d80a11da40f6222cb5cd3056edb9a26525ee50","21d80a11da40f6222cb5","0",,"0"
"173","EL - Datore di Lavoro RSPP - Base - Rischio alto - 24 ore","<p>&nbsp;L&rsquo;obbiettivo del corso &egrave; la formazione deL Datore di lavoro che intende svolgere, nei casi previsti, i compiti propri del servizio di prevenzione e protezione dai rischi (di seguito DL SPP).</p>

<p>Il percorso formativo si articola in numero quattro moduli, le lezioni presenti nel corso differeriscono per contenuto e durata in base al settore di rischio essendo conformi al&nbsp; punto 5 dell&rsquo;Accordo Stato Regioni del 26.1.2012.</p>

<p>Il corso si articola attraverso i primi due moduli:</p>

<p>NORMATIVO &ndash; giuridico</p>

<p>GESTIONALE - gestione ed organizzazione della sicurezza</p>

<p><strong>MODULO 1: PRESENTAZIONE</strong></p>

<p>Durata:0 oreDescrizione:<br />
Modifica modulo&nbsp;</p>

<p>LEZIONI INSERITE</p>

<p>Lezione 1: Presentazione del corso</p>

<p><strong>MODULO 2: GIURIDICO NORMATIVO</strong></p>

<p>Durata:0 oreDescrizione:<br />
Modifica modulo&nbsp;</p>

<p>LEZIONI INSERITE</p>

<p>Lezione 1</p>
","6","2021-04-13 13:47:25","352766a2b9b5c7dbcd3816780f75548c.jpg","dbd4831a4b9dd97fae33","0",,"0"
"174","EL - Aggiornamento Lavoratore - Rischio alto - 6 ore","<p><strong>MODULO 1: Aggiornamento</strong></p>

<p>&nbsp;</p>

<p>LEZIONI INSERITE</p>

<ul>
	<li>Lezione 1: Presentazione del corso</li>
	<li>Lezione 2: Principi costituzionali e civilistici</li>
	<li>Lezione 3: I principali soggetti coinvolti e i relativi obblighi</li>
	<li>Lezione 4: Il lavoratore definizione, compiti e responsabilit&agrave;&nbsp;</li>
	<li>Lezione 5: Il preposto definizione, compiti e responsabilit&agrave;</li>
	<li>Lezione 6: Il medico competente, funzioni e attribuzioni</li>
	<li>Lezione 7: I fattori di rischio e pericolo</li>
	<li>Lezione 8: Infortuni e modalit&agrave; di accadimento</li>
	<li>Lezione 9: Documento di valutazione dei rischi: individuazione e quantificazione del rischio</li>
	<li>Lezione 10: Misure di prevenzione e protezione dei rischi</li>
	<li>Lezione 11: Il sistema ispettivo e di controllo degli Organi di Vigilanza</li>
	<li>Lezione 12: Rischi di natura comportamentale</li>
	<li>Lezione 13: Rischi in caso di Emergenza</li>
	<li>Lezione 14: Ri","6","2021-04-13 14:31:39","889c338074d55cebf5ee3a6c739bf4ba012dd022","889c338074d55cebf5ee","0",,"0"
"175","EL - Lavoratore - Formazione SPECIFICA - Rischio alto - 12 ore",,"6","2021-04-13 16:01:10","69b8e71e0b22b648631bd232820ed0b766b38573","69b8e71e0b22b648631b","1",,"0"
"176","EL - Datore di Lavoro RSPP - Aggiornamento - Rischio basso - 6 ore","<p>L&rsquo;obbiettivo del corso &egrave; aggiornare la formazione integrativa e specifica del Datore di Lavoro che svolge il ruolo di Rspp, i moduli previsti per la sua figura sono aggiornati con particolare riguardo al contesto normativo e alla sua evoluzione.</p>

<p>Il corso si articola nei seguenti moduli:</p>

<ol>
	<li>PRESENTAZIONE</li>
	<li>GIURIDICO NORMATIVO</li>
	<li>GESTIONE E ORGANIZZAZIONE DELLA SICUREZZA</li>
	<li>INDIVIDUAZIONE E VALUTAZIONE DEL RISCHIO</li>
	<li>IL SISTEMA DELLE COMUNICAZIONI E DELLE RELAZIONI</li>
	<li>RISCHI GENERALI E SPECIFICI DELL&#39; ATTIVITA&#39; LAVORATIVA</li>
</ol>

<p><strong>MODULO 1: PRESENTAZIONE</strong></p>

<ul>
	<li>Lezione 1: Presentazione del corso
	<ul>
		<li>(305)Funzionamento del corso in e-Learning(3 min)</li>
	</ul>
	</li>
</ul>

<ol>
	<li>
	<p><strong>MODULO 2: modulo 2: giuridico normativO</strong></p>

	<ul>
		<li>Lezione 1: Principi costituzionali e civilistici
		<ul>
			<li>(79)Introduzione al Decreto 81(6 min)</li>
			<l","6","2021-04-14 08:38:44","34fd8ff250ac5df1483e64028b219cc1805fee99","34fd8ff250ac5df1483e","0",,"0"
